7.888009623534163666e+02 -5.240560103416571565e+02
6.953512384217281124e+02 -5.219850858487003507e+02
5.173604172747477605e+02 -5.216937792725084364e+02
5.145923899925478509e+02 -5.216752491693761158e+02
4.111330354240378142e+02 -5.215584476671343737e+02
3.570191412958851629e+02 -5.215212874692668947e+02
3.558100369076730090e+02 -5.215081905662109421e+02
3.417295040761605378e+02 -5.214617139394870264e+02
3.251898431761990196e+02 -5.214340918758040289e+02
3.035734420625056487e+02 -5.213803770215525901e+02
3.008744550318315873e+02 -5.213594419808789553e+02
2.951873603941949682e+02 -5.212410937408569680e+02
2.909685308007425419e+02 -5.212232902361548668e+02
2.885038521033296206e+02 -5.211696487916408387e+02
2.706329155218110714e+02 -5.211676860466001244e+02
2.628391124915168007e+02 -5.211628346308316395e+02
2.429051309544732931e+02 -5.211622818039285221e+02
-5.240560103416571565e+02 -5.211521382771251183e+02
2.337184627784307622e+02 -5.211298152449055578e+02
2.222900940929845888e+02 -5.211288105671301309e+02
2.204282114623838709e+02 -5.211038305465752956e+02
2.030734843264393987e+02 -5.210864741040120407e+02
2.019259046308037568e+02 -5.210522908620788485e+02
1.878081655396417773e+02 -5.210478996806143641e+02
1.775340747737684524e+02 -5.210468779726988942e+02
-5.219850858487003507e+02 -5.210194022190997885e+02
-5.202717217162619363e+02 -5.210088130818181753e+02
-5.216937792725084364e+02 -5.209816866332454310e+02
-5.216752491693761158e+02 -5.209590355418440595e+02
-5.203893856412987589e+02 -5.209513972261976278e+02
-5.215584476671343737e+02 -5.208837948376776694e+02
-5.215212874692668947e+02 -5.208808468683637329e+02
-5.215081905662109421e+02 -5.208347490570535001e+02
-5.204756522057314214e+02 -5.208164142394388136e+02
-5.214617139394870264e+02 -5.207881431439864173e+02
-5.214340918758040289e+02 -5.207762279472319733e+02
-5.213803770215525901e+02 -5.207672047680574678e+02
-5.205709468438286649e+02 -5.207476290254173819e+02
-5.213594419808789553e+02 -5.207313285375432770e+02
-5.206177464662679313e+02 -5.207208044423207411e+02
-5.206274914668081237e+02 -5.207095528219908829e+02
-5.206391211971491657e+02 -5.207066911961761662e+02
-5.207008449619179373e+02 -5.207008449619179373e+02
-5.207066911961761662e+02 -5.206391211971491657e+02
-5.207095528219908829e+02 -5.206274914668081237e+02
-5.207313285375432770e+02 -5.206177464662679313e+02
-5.207208044423207411e+02 -5.205709468438286649e+02
-5.207476290254173819e+02 -5.204756522057314214e+02
-5.207672047680574678e+02 -5.203893856412987589e+02
-5.207762279472319733e+02 -5.202717217162619363e+02
-5.207881431439864173e+02 -7.142276089584242982e+01
-5.208164142394388136e+02 -7.095420766137928581e+01
-5.208347490570535001e+02 -7.077995510723717132e+01
-5.212410937408569680e+02 -7.076416120586863201e+01
-5.208808468683637329e+02 -7.063785400063676434e+01
-5.208837948376776694e+02 -7.062483772945928706e+01
-5.212232902361548668e+02 -7.045572485405288887e+01
-5.209513972261976278e+02 -7.044714656265277597e+01
-5.209590355418440595e+02 -7.042538880471205687e+01
-5.211696487916408387e+02 -7.034445219800012694e+01
-5.211676860466001244e+02 -7.034132075404453133e+01
-5.211628346308316395e+02 -7.033699772302824726e+01
-5.211622818039285221e+02 -7.032819072611539468e+01
-5.211521382771251183e+02 -7.032355139901717678e+01
-5.211288105671301309e+02 -7.029977471933193556e+01
-5.211298152449055578e+02 -7.029790035690599836e+01
-5.211038305465752956e+02 -7.024612785351486366e+01
-5.210864741040120407e+02 -7.021941716667984679e+01
-5.209816866332454310e+02 -7.021289956516298503e+01
-5.210088130818181753e+02 -7.020336167744284239e+01
-5.210194022190997885e+02 -7.009119893519496713e+01
-5.210522908620788485e+02 -7.000949243463567484e+01
-5.210468779726988942e+02 -6.987010429478418416e+01
-5.210478996806143641e+02 -6.981433951060299137e+01
9.511091473072269764e+01 -4.766100129961387921e+01
9.500556119571452030e+01 -4.731954228754563019e+01
9.312366204575133111e+01 -4.720219647513929573e+01
9.264940043811888870e+01 -4.707230942831975540e+01
9.182084535534872316e+01 -4.686809300633603925e+01
9.145737156776668542e+01 -4.685370377680740717e+01
9.124418335966379345e+01 -4.683397819459180056e+01
9.102832637804273475e+01 -4.673818743797502862e+01
9.076343306155754931e+01 -4.672392767648968714e+01
9.035386361251048015e+01 -4.669035624384045491e+01
8.990705282888228567e+01 -4.666073672404358774e+01
8.921441246705400374e+01 -4.665767524800335764e+01
8.901325016372264542e+01 -4.665715116385769790e+01
8.797872724327845617e+01 -4.659560049116959846e+01
8.733395581019492226e+01 -4.658191985092674514e+01
8.674995990946068503e+01 -4.656492982281856285e+01
8.622568617100154142e+01 -4.655973190775491588e+01
8.588485597943375183e+01 -4.653369121141791709e+01
8.529115573302631503e+01 -4.652402248376098015e+01
8.504121229285826189e+01 -4.651525085950909499e+01
8.433555069886446631e+01 -4.649128020339232137e+01
8.417805261688661744e+01 -4.648322578244749792e+01
8.368380173921208609e+01 -4.646873444258847030e+01
7.566658562097221363e+01 -4.646477458186689091e+01
8.339808937353882357e+01 -4.644556587395321401e+01
7.622465994144479851e+01 -4.639553487543594912e+01
7.650915599822702973e+01 -4.637807777203397563e+01
7.729454268669779538e+01 -4.637239443809261275e+01
8.271517631784372782e+01 -4.635154829297928814e+01
8.266430283521081890e+01 -4.634390535735637684e+01
7.786865982752767934e+01 -4.633457422719945384e+01
7.806218840146573257e+01 -4.632677707446861604e+01
7.824419145831414824e+01 -4.631357841210939341e+01
7.847649934190613408e+01 -4.630516542946991621e+01
7.890138197009379439e+01 -4.629794709646201767e+01
7.885766615212078534e+01 -4.628514931573878499e+01
7.966332584272815609e+01 -4.627974495970777014e+01
8.002448749333176181e+01 -4.627891313487554470e+01
8.207693094894375463e+01 -4.625844475375441078e+01
8.193084267699985901e+01 -4.624314653027651900e+01
8.181991805510280358e+01 -4.622392416781006119e+01
8.176157746129430848e+01 -4.621592387240736599e+01
8.164983991998302315e+01 -4.620895760861301227e+01
8.146047259618819680e+01 -4.620232203867989540e+01
8.130329727476028268e+01 -4.619415229125860378e+01
8.110432191634870946e+01 -4.618710049953365626e+01
8.043751191604748385e+01 -4.618424628467251836e+01
8.092601365831924909e+01 -4.617470781629170773e+01
8.064692966306272126e+01 -4.616899351594202727e+01
8.073648212797174040e+01 -4.615735421263912741e+01
-7.142276089584242982e+01 -4.614771928481288654e+01
-7.095420766137928581e+01 -4.614212198141476051e+01
-6.981433951060299137e+01 -4.610670334892761701e+01
-7.077995510723717132e+01 -4.609988330766506692e+01
-7.076416120586863201e+01 -4.609758135073393959e+01
-6.987010429478418416e+01 -4.608984130937794532e+01
-7.063785400063676434e+01 -4.608226273519573368e+01
-7.062483772945928706e+01 -4.606474781855079925e+01
-7.000949243463567484e+01 -4.606315683102135949e+01
-7.009119893519496713e+01 -4.605943411903762552e+01
-7.045572485405288887e+01 -4.600236659955287877e+01
-7.044714656265277597e+01 -4.597719422721008442e+01
-7.042538880471205687e+01 -4.597489837986346117e+01
-7.020336167744284239e+01 -4.594342484459218667e+01
-7.021289956516298503e+01 -4.592503877994500527e+01
-7.021941716667984679e+01 -4.586854481721828591e+01
-7.024612785351486366e+01 -4.586164746002902604e+01
-7.029977471933193556e+01 -4.579710906358907607e+01
-7.029790035690599836e+01 -4.579059176164740563e+01
-7.032355139901717678e+01 -4.575972586440666134e+01
-7.032819072611539468e+01 -4.562895216825852884e+01
-7.034445219800012694e+01 -4.531026685968648593e+01
-7.034132075404453133e+01 -3.261025760911819305e+01
-7.033699772302824726e+01 -2.901132129443003294e+01
-4.766100129961387921e+01 -2.895807349058429736e+01
5.883538886367171727e+01 -2.885983325550454026e+01
-4.731954228754563019e+01 -2.879343887892520115e+01
-4.720219647513929573e+01 -2.876950969497849186e+01
-4.707230942831975540e+01 -2.869487493880499684e+01
-4.531026685968648593e+01 -2.858997216812549169e+01
-4.686809300633603925e+01 -2.856078500312568025e+01
-4.685370377680740717e+01 -2.852928124131833343e+01
-4.683397819459180056e+01 -2.849606303675794550e+01
5.804276269083743500e+01 -2.847990408393384243e+01
5.707360146852204963e+01 -2.839908280475222213e+01
5.643356946452512801e+01 -2.826901600282302951e+01
5.617686694327964148e+01 -2.823175611280042929e+01
5.609904658969522728e+01 -2.817905634817919136e+01
5.591145493072462358e+01 -2.814833199491546623e+01
5.582280470313953913e+01 -2.809583617381028375e+01
5.578054722546985289e+01 -2.804069649907811268e+01
5.562190598912649619e+01 -2.803117583785868305e+01
5.550512974786300902e+01 -2.799985338826226311e+01
5.542262697015740969e+01 -2.798015829301760249e+01
5.522228080670995354e+01 -2.787020793823262821e+01
5.504924370027930536e+01 -2.786680179353768594e+01
5.461103715525755575e+01 -2.783355352932838045e+01
5.454421274164536015e+01 -2.774858261675315063e+01
5.423499962166353328e+01 -2.769682688391065639e+01
5.415170242366531284e+01 -2.764210337882656887e+01
5.403433276154265741e+01 -2.761049092163475294e+01
5.399368534469865466e+01 -2.756583639183641310e+01
5.373963794723499632e+01 -2.753981126210621255e+01
5.369193632521079707e+01 -2.753210786842632629e+01
5.350648611064412563e+01 -2.751817088034734482e+01
5.348713329631188174e+01 -2.750164447707740223e+01
5.333817958851023633e+01 -2.743721438341453833e+01
5.331505846392803960e+01 -2.740629576114500665e+01
5.316515573516151960e+01 -2.739827598084704263e+01
5.312453614300147819e+01 -2.732527509809877841e+01
5.281960793414160094e+01 -2.730103352464436384e+01
5.264850532184845378e+01 -2.728335467374639833e+01
5.258809101867196034e+01 -2.723050982656831920e+01
5.243258961339925861e+01 -2.718512811273966534e+01
5.216521384719465004e+01 -2.717501881035610012e+01
5.216521384719465004e+01 -2.716224024375473078e+01
5.193599180330770082e+01 -2.711725946942552312e+01
5.180442931546168239e+01 -2.709301840129107219e+01
5.153146353188271434e+01 -2.703473341722388312e+01
5.134708724908799837e+01 -2.695000316128710338e+01
5.134708724908799837e+01 -2.683647892302284177e+01
5.127282520982092251e+01 -2.672917105922024206e+01
5.097660128436375260e+01 -1.867061752252495310e+01
5.088799238237396594e+01 -1.678574870367944172e+01
5.088799238237396594e+01 -1.601475752030802013e+01
5.074371068582172484e+01 -1.600017584239440183e+01
5.022493304673707115e+01 -1.598935999175028222e+01
5.056712994770228420e+01 -1.584718257345948089e+01
5.038742786947572938e+01 -1.564621252715966016e+01
5.042846621133490004e+01 -1.508519132126373385e+01
3.483781493122525319e+01 -1.492988097266205649e+01
3.036776480345663742e+01 -1.486990166789651013e+01
2.977945846345521730e+01 -1.478886014917339331e+01
3.006990775991559772e+01 -1.466872906706437618e+01
3.010466728710614959e+01 -1.458477236710741742e+01
-4.562895216825852884e+01 -1.453240001254305724e+01
5.014951901550711710e+01 -1.451531470567564952e+01
5.003323158355517819e+01 -1.448031259142577021e+01
5.003323158355517819e+01 -1.445439095473671642e+01
4.979937397149277700e+01 -1.443228463814121731e+01
4.979937397149277700e+01 -1.441851808510521060e+01
4.972897047638412715e+01 -1.434224840328475814e+01
4.960752697064971528e+01 -1.428912537085203027e+01
-4.575972586440666134e+01 -1.422648028100065609e+01
-4.579710906358907607e+01 -1.417814317479628627e+01
-4.579059176164740563e+01 -1.416151563713279060e+01
4.944905310714897695e+01 -1.409818490905164801e+01
4.940276991938645068e+01 -1.407423525954073540e+01
4.932335455546130021e+01 -1.403920096275888163e+01
-4.672392767648968714e+01 -1.401707029976213015e+01
-4.673818743797502862e+01 -1.399278455825304945e+01
4.919299294792411814e+01 -1.396708723773441285e+01
4.910915146428560263e+01 -1.396227191842931070e+01
-4.669035624384045491e+01 -1.388450991522958056e+01
4.907473520505990194e+01 -1.386104605009149537e+01
4.897143565609236049e+01 -1.381854313142106960e+01
4.890243389558016673e+01 -1.379315093957342775e+01
-4.586164746002902604e+01 -1.375237289337443514e+01
-4.586854481721828591e+01 -1.373052469798773600e+01
4.882124408340378352e+01 -1.371028344559312728e+01
4.873002503764472237e+01 -1.365904370976530302e+01
4.866272175774101783e+01 -1.361190455644999808e+01
4.866272175774101783e+01 -1.356227839683559999e+01
-4.666073672404358774e+01 -1.355198697143475250e+01
4.857668585196093858e+01 -1.350550965489490984e+01
-4.592503877994500527e+01 -1.347840456800046027e+01
-4.665715116385769790e+01 -1.344258035021553077e+01
-4.665767524800335764e+01 -1.340814559274047646e+01
-4.594342484459218667e+01 -1.338749797633346184e+01
4.845214955250717992e+01 -1.334054525434301830e+01
4.837437363420102088e+01 -1.329784903665552775e+01
-4.659560049116959846e+01 -1.327177237491116557e+01
-4.597489837986346117e+01 -1.326088776380860601e+01
-4.597719422721008442e+01 -1.324467294724929367e+01
4.822804102770627566e+01 -1.316474513260810575e+01
-4.658191985092674514e+01 -1.311234853587089866e+01
-4.600236659955287877e+01 -1.309921248226336665e+01
-4.656492982281856285e+01 -1.306106676889205964e+01
4.819125939338526621e+01 -1.299213861546176219e+01
4.805398513007733641e+01 -1.297792485041545341e+01
-4.655973190775491588e+01 -1.293645765921181834e+01
4.816267024546007036e+01 -1.290924089718684264e+01
-4.644556587395321401e+01 -1.289403751393439457e+01
-4.653369121141791709e+01 -1.284111049760766043e+01
-4.651525085950909499e+01 -1.281259249540285872e+01
-4.652402248376098015e+01 -1.276703891856084994e+01
-4.646477458186689091e+01 -1.275340883613233700e+01
-4.639553487543594912e+01 -1.272622709826937459e+01
-4.637807777203397563e+01 -1.266624235589801017e+01
-4.637239443809261275e+01 -1.264025091290767122e+01
-4.646873444258847030e+01 -1.261081101511469171e+01
-4.648322578244749792e+01 -1.259622110892023095e+01
-4.649128020339232137e+01 -1.252126143448749040e+01
-4.632677707446861604e+01 -1.246003952752596255e+01
-4.635154829297928814e+01 -1.243653403459273044e+01
4.124094291269680923e+01 -1.241032537704733762e+01
4.158474463776950358e+01 -1.238378105394414597e+01
4.162822240908384686e+01 -1.230840347537748514e+01
4.178673104692991558e+01 -1.226243863487152730e+01
4.255968288798371191e+01 -1.223375967638374817e+01
4.204167242153138773e+01 -1.222742034418632784e+01
4.794815525329997996e+01 -1.220132862542498842e+01
4.785890933076663600e+01 -1.218043415235668370e+01
4.775212460933462211e+01 -1.216571923993323701e+01
4.767484229579718402e+01 -1.214985941813579018e+01
4.762452855815179475e+01 -1.211367875015820417e+01
4.758068416988118088e+01 -1.210856298986855428e+01
4.741557881769222149e+01 -1.203124381670560261e+01
4.732143592155804157e+01 -1.201437483276331442e+01
4.751922915977966255e+01 -1.196496401057428827e+01
4.655962777257899177e+01 -1.194224519392642669e+01
4.647835294537426165e+01 -1.189118523053426202e+01
4.666480766169549810e+01 -1.185720872750367327e+01
4.683308232681751093e+01 -1.182653588060392735e+01
4.720146583825277276e+01 -1.181550297362358570e+01
4.713611777570507400e+01 -1.173933151263025998e+01
4.706996962067671575e+01 -1.172658959064535900e+01
4.693566676537801641e+01 -1.169284297527248029e+01
4.694734573695328805e+01 -1.162925090201992262e+01
4.705756775927886082e+01 -1.158353256949733456e+01
-4.634390535735637684e+01 -1.155184136952654228e+01
-4.606315683102135949e+01 -1.153178399636882645e+01
-4.605943411903762552e+01 -1.150572057908965284e+01
-4.606474781855079925e+01 -1.149225310574587766e+01
-4.633457422719945384e+01 -1.145123194085007867e+01
-4.625844475375441078e+01 -1.141198857664380206e+01
-4.631357841210939341e+01 -1.139535551013115366e+01
-4.629794709646201767e+01 -1.138672083569288063e+01
-4.630516542946991621e+01 -1.133469998684608093e+01
-4.628514931573878499e+01 -1.128919716801851969e+01
-4.608226273519573368e+01 -1.128708813467424221e+01
-4.624314653027651900e+01 -1.126884279677055467e+01
-4.627891313487554470e+01 -1.124190116420862573e+01
-4.627974495970777014e+01 -1.122466896330442054e+01
-4.609988330766506692e+01 -1.112168724749981941e+01
-4.609758135073393959e+01 -1.110353157422975556e+01
-4.608984130937794532e+01 -1.103699012479228259e+01
-4.610670334892761701e+01 -1.100586160653418588e+01
-4.622392416781006119e+01 -1.092649921265930146e+01
-4.614771928481288654e+01 -1.088741896885216320e+01
-4.614212198141476051e+01 -1.084665713217939320e+01
-4.620232203867989540e+01 -1.081041066055501076e+01
-4.615735421263912741e+01 -1.078809525018979620e+01
-4.621592387240736599e+01 -1.074386035465788325e+01
-4.620895760861301227e+01 -1.070850984377977255e+01
-4.617470781629170773e+01 -1.067576204258667971e+01
-4.616899351594202727e+01 -1.060749322867161659e+01
-4.619415229125860378e+01 -1.056800363891973582e+01
-4.618424628467251836e+01 -1.056117123861892360e+01
-4.618710049953365626e+01 -1.052654614385296306e+01
-3.261025760911819305e+01 -1.050656004968514345e+01
4.190621322470874333e+01 -1.044838929844259212e+01
4.214424237668363560e+01 -1.044181671378155585e+01
4.207726049474104713e+01 -1.040141784571876826e+01
4.232892217434836368e+01 -1.038456351436033920e+01
4.242536298215618729e+01 -1.036754532947053598e+01
4.629082815827380415e+01 -1.036093785356162300e+01
4.632643539560442747e+01 -1.030477384666316532e+01
4.619666841484551867e+01 -1.027887578104121324e+01
-2.901132129443003294e+01 -1.023006356637403691e+01
-2.895807349058429736e+01 -1.021247654892101586e+01
-2.885983325550454026e+01 -1.013427948972913839e+01
-2.879343887892520115e+01 -1.009534764273950280e+01
-2.876950969497849186e+01 -1.008220789255699046e+01
-2.869487493880499684e+01 -1.004278681123507866e+01
4.271882258158039747e+01 -1.000828116274034763e+01
4.278781988502409916e+01 -9.916040891518591138e+00
4.262237396535284972e+01 -9.899377699698748145e+00
4.294134994355737689e+01 -9.864312270793227810e+00
4.608993632969388443e+01 -9.790726678025370333e+00
4.607483117969177044e+01 -9.729975949812022407e+00
4.305568478728498860e+01 -9.633731149381070225e+00
4.375452139570330701e+01 -3.247017219165216684e+00
4.360390353399152019e+01 -2.840390061686480561e+00
4.347847647705951601e+01 -2.669037457735858876e+00
4.589281802888001494e+01 -2.605785280004034643e+00
4.579565172240829440e+01 -2.507553207596703526e+00
4.586992910991678229e+01 -2.412786260815587447e+00
4.559660552887532248e+01 -2.387198266766674237e+00
4.562997392541524277e+01 -2.302892474880296358e+00
4.325631641348255130e+01 -2.254762083151994112e+00
4.319713892937072330e+01 -2.212381430723921572e+00
4.309783659437366765e+01 -2.165932099483729889e+00
4.471528285543465842e+01 -2.102422044824566516e+00
4.570164365124817607e+01 -2.078091894828309361e+00
4.541838676316027801e+01 -2.006104265813145382e+00
4.481399364630104998e+01 -1.972027333901134272e+00
4.553121267393868266e+01 -1.944071327762498358e+00
4.532911082209501075e+01 -1.836755368194336047e+00
4.335424868652833652e+01 -1.832213129874482593e+00
4.332446007928789555e+01 -1.790779860170915061e+00
4.353090728773073437e+01 -1.766177702176900510e+00
4.385712517047301162e+01 -1.743700212905376024e+00
4.520682175258465918e+01 -1.690493067939403016e+00
4.448930330076076700e+01 -1.669099379127811256e+00
4.488119496265819208e+01 -1.654333685175580548e+00
4.505504212874544834e+01 -1.594796740798493984e+00
4.512641041582347867e+01 -1.589754841112307249e+00
4.442434242587265203e+01 -1.566399610791499031e+00
4.427698528361493402e+01 -1.504082925397460579e+00
4.525744432172341902e+01 -1.476215556862016332e+00
4.499436524031433038e+01 -1.453595727006931737e+00
4.411752246399635169e+01 -1.449147847197289840e+00
4.402282012984931470e+01 -1.390256925666454313e+00
4.402282012984931470e+01 -1.342577039599377464e+00
4.457667145206161052e+01 -1.313024605337636874e+00
-2.858997216812549169e+01 -1.290926037928750381e+00
4.413622975546318372e+01 -1.261413901489056411e+00
-2.856078500312568025e+01 -1.221090174454028787e+00
4.401371941971388679e+01 -1.193300585319656992e+00
-2.672917105922024206e+01 -1.192345310861798513e+00
-2.852928124131833343e+01 -1.151274506698292566e+00
-2.847990408393384243e+01 -1.126678954921930043e+00
-2.839908280475222213e+01 -1.095833285028886328e+00
-2.849606303675794550e+01 -1.082089749589392191e+00
-2.683647892302284177e+01 -1.034609938311299659e+00
-2.695000316128710338e+01 -1.014229576241999498e+00
-2.826901600282302951e+01 -9.742013282556202247e-01
-2.823175611280042929e+01 -9.362797481536063726e-01
-2.817905634817919136e+01 -8.916527288474905832e-01
-2.814833199491546623e+01 -8.570345313843830137e-01
-2.809583617381028375e+01 -8.320861539258612716e-01
-2.703473341722388312e+01 -7.827856073086251198e-01
-2.709301840129107219e+01 -7.428379883245807003e-01
-2.711725946942552312e+01 -7.068216474827778706e-01
-2.717501881035610012e+01 -6.898890832327942979e-01
-2.804069649907811268e+01 -6.557486758006347838e-01
-2.803117583785868305e+01 -6.323545713372549226e-01
-2.799985338826226311e+01 -6.222909352129766258e-01
-2.798015829301760249e+01 -5.886294798160404129e-01
-2.716224024375473078e+01 -5.450874055844442401e-01
-2.723050982656831920e+01 -5.175329216422184242e-01
-2.783355352932838045e+01 -5.034914652799977741e-01
-2.732527509809877841e+01 -4.549022605245577888e-01
-2.774858261675315063e+01 -4.527833969224702160e-01
-2.769682688391065639e+01 -4.112002443191409284e-01
-2.764210337882656887e+01 -3.482282240666650375e-01
-2.786680179353768594e+01 -3.373391960823922675e-01
-2.787020793823262821e+01 -3.088953758079790446e-01
-2.728335467374639833e+01 -2.833264394768211791e-01
-2.756583639183641310e+01 -2.454405338897865940e-01
-2.761049092163475294e+01 -2.005905848697238092e-01
-2.751817088034734482e+01 -1.798793070063921251e-01
-2.743721438341453833e+01 -1.668210404083478871e-01
-2.740629576114500665e+01 -1.265788071179772267e-01
-2.739827598084704263e+01 -9.307146354110572284e-02
-2.750164447707740223e+01 -4.337515554966864945e-02
-2.718512811273966534e+01 -2.646723217290240099e-02
-2.730103352464436384e+01 1.756276433253609395e-03
-2.753981126210621255e+01 4.343078902557188231e-02
-2.753210786842632629e+01 8.603158050522115297e-02
2.292650089419955606e+01 1.069467514726088475e-01
-1.867061752252495310e+01 1.461812069812008230e-01
-1.508519132126373385e+01 1.719690594446476872e-01
2.184493669028774221e+01 1.842604825953193526e-01
2.156466467593340397e+01 1.923831533116253378e-01
2.116835379810160589e+01 2.176418365631176965e-01
2.108662254554934279e+01 2.567057164712908124e-01
