7.888009623534163666e+02 -3.023310260025550145e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.953512384217281124e+02 3.220841480973894444e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.173604172747477605e+02 -9.125661907124371641e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.145923899925478509e+02 -2.214932923542040355e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.111330354240378142e+02 4.672557592792070391e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.570191412958851629e+02 9.493961317656923748e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.558100369076730090e+02 1.187677574141057270e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.417295040761605378e+02 1.208021530057916057e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.251898431761990196e+02 -8.412148272279187933e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.035734420625056487e+02 6.843633146027441883e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.008744550318315873e+02 9.772872449987392990e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.951873603941949682e+02 -1.013313226376520437e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.909685308007425419e+02 -1.387396853488891829e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.885038521033296206e+02 -2.482844956367085548e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.706329155218110714e+02 6.154542340311913023e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.628391124915168007e+02 4.751483459072354532e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.429051309544732931e+02 6.495465372207956910e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.240560103416571565e+02 -9.832247655127263324e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.337184627784307622e+02 -5.059200401688457305e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.222900940929845888e+02 5.303237493635835909e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.204282114623838709e+02 -5.216359120961840817e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.030734843264393987e+02 -2.593480219888149446e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.019259046308037568e+02 -1.316955105162505996e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.878081655396417773e+02 -8.697063762043322210e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.775340747737684524e+02 7.443194857168492634e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.219850858487003507e+02 6.647859765796373466e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.202717217162619363e+02 1.134214462900979734e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.216937792725084364e+02 7.320235611216266425e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.216752491693761158e+02 -9.089718002621346711e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.203893856412987589e+02 -8.307674156798975631e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.215584476671343737e+02 6.287467582742673107e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.215212874692668947e+02 1.363359343931123106e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.215081905662109421e+02 -1.327369467140449705e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.204756522057314214e+02 -4.745131613254184393e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.214617139394870264e+02 -6.610639770169301783e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.214340918758040289e+02 1.212541090826058402e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.213803770215525901e+02 7.054660335683746349e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.205709468438286649e+02 6.478703703520550562e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.213594419808789553e+02 7.164180763387579306e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.206177464662679313e+02 -6.681101679749930876e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.206274914668081237e+02 -9.484914317075304920e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.206391211971491657e+02 4.291170580544019210e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.207008449619179373e+02 -4.564797661207607216e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.207066911961761662e+02 3.042376965093295153e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.207095528219908829e+02 9.189523851104272378e-06 0.000000000000000000e+00 0.000000000000000000e+00
-5.207313285375432770e+02 -7.652435244056250219e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.207208044423207411e+02 3.262481969629868386e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.207476290254173819e+02 -1.482032554344685704e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.207672047680574678e+02 3.762882385449235734e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.207762279472319733e+02 -5.586814336528671959e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.207881431439864173e+02 -2.376076818712558397e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.208164142394388136e+02 1.076930249422288383e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.208347490570535001e+02 -3.898340456286589170e-06 0.000000000000000000e+00 0.000000000000000000e+00
-5.212410937408569680e+02 -1.201880477726607627e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.208808468683637329e+02 6.793523510414221341e-06 0.000000000000000000e+00 0.000000000000000000e+00
-5.208837948376776694e+02 5.157105902456596746e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.212232902361548668e+02 -1.699894633980020199e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.209513972261976278e+02 4.299895342187115370e-05 0.000000000000000000e+00 0.000000000000000000e+00
-5.209590355418440595e+02 -1.344984611736255316e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.211696487916408387e+02 -4.630696411956616507e-04 0.000000000000000000e+00 0.000000000000000000e+00
